group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
10R_10V_04I_04M;lr204;2;1;10;04;04;20;100;94.7368;73.0769;83.90685;17.398;60.837;39.1175;6.1265;4.5073;1.6193;0;0
10R_10V_04I_04M;lr205;2;1;10;04;04;20;100;100;88.4615;94.23075;12.542;66.265;39.4035;5.8737;4.0177;1.856;0;0
10R_10V_04I_04M;lr201;2;1;10;04;04;30;100;88.4615;32.6923;66.8552;9.827;68.537;42.3753;7.5712;4.0098;3.5615;0.3584;24.8995
10R_10V_04I_04M;lr202;2;1;10;04;04;20;75;91.3043;50;70.65215;26.804;67.932;47.368;14.2693;10.5407;3.7287;0;0.212
10R_10V_04I_04M;lr203;2;1;10;04;04;20;75;97.3684;63.7931;80.58075;19.632;59.167;39.3995;10.4063;6.9187;3.4877;2.9479;3.1695
10R_10V_04I_04M;lr204;2;1;10;04;04;20;100;86.8421;73.0769;79.9595;17.141;61.78;39.4605;7.7035;4.5465;3.157;0;0
10R_10V_04I_04M;lr205;2;1;10;04;04;20;100;92.3077;88.4615;90.3846;12.542;66.251;39.3965;6.0848;4.0703;2.0145;0;0
10R_10V_04I_04M;lr201;2;1;10;04;04;30;100;88.4615;32.6923;57.6923;9.827;68.537;42.3753;8.0703;4.6628;3.4075;0;26.2399
10R_10V_04I_04M;lr202;2;1;10;04;04;20;75;91.3043;63.3333;77.3188;26.854;67.923;47.3885;14.2693;10.5407;3.7287;0;0.212
10R_10V_04I_04M;lr203;2;1;10;04;04;20;100;89.5833;77.0833;83.3333;19.534;59.46;39.497;8.0445;5.1788;2.8658;3.1094;3.1094
10R_10V_04I_04M;lr204;2;1;10;04;04;20;100;97.3684;59.375;78.3717;17.398;60.489;38.9435;8.7852;4.5668;4.2185;0;0
10R_10V_04I_04M;lr205;2;1;10;04;04;20;75;100;88.4615;94.23075;12.542;65.913;39.2275;8.1817;5.427;2.7547;0;0
10R_10V_04I_04M;lr201;2;1;10;04;04;30;100;88.4615;32.6923;66.8552;9.827;68.537;42.3753;7.5712;4.0098;3.5615;0.3584;24.8995
10R_10V_04I_04M;lr202;2;1;10;04;04;20;75;91.3043;50;70.65215;26.804;67.932;47.368;14.2693;10.5407;3.7287;0;0.212
10R_10V_04I_04M;lr203;2;1;10;04;04;20;100;89.4737;63.7931;76.6334;19.534;61.006;40.27;6.3415;5.137;1.2045;4.7744;4.7744
10R_10V_04I_04M;lr204;2;1;10;04;04;20;100;94.7368;50;72.3684;17.398;60.21;38.804;7.4873;4.5813;2.906;0;0
10R_10V_04I_04M;lr205;2;1;10;04;04;20;75;100;88.4615;94.23075;12.542;65.913;39.2275;8.1817;5.427;2.7547;0;0
10R_10V_04I_04M;lr201;2;1;10;04;04;30;100;88.4615;32.6923;57.6923;9.827;68.537;42.3753;7.5712;4.0098;3.5615;0.3584;24.8995
10R_10V_04I_04M;lr202;2;1;10;04;04;20;75;91.3043;63.3333;77.3188;26.464;67.983;47.2235;14.2693;10.5407;3.7287;0;0.2118
10R_10V_04I_04M;lr203;2;1;10;04;04;20;100;86.8421;77.0833;81.9627;19.534;61.665;40.5995;6.5458;5.4442;1.1015;1.1871;4.0846
10R_10V_04I_04M;lr204;2;1;10;04;04;20;100;86.8421;50;68.42105;17.398;59.862;38.63;8.5978;4.5733;4.0245;0;0
10R_10V_04I_04M;lr205;2;1;10;04;04;20;100;100;88.4615;94.23075;12.542;67.025;39.7835;6.8008;4.469;2.3318;0;0
12R_12V_02I_03M;lr101;1;1;12;02;03;83.3333;100;86.5385;20.5882;38.03824;20.7131;91.4754;58.6918;31.5847;19.224;12.3607;0.0438;11.0912
12R_12V_02I_03M;lr102;1;1;12;02;03;41.6667;66.6667;96.7742;30.7692;59.51612;78.3515;84.3598;82.1272;18.7238;15.272;3.4519;1.266;6.2582
12R_12V_02I_03M;lr103;1;1;12;02;03;33.3333;66.6667;93.1034;37.931;67.6724;39.4304;93.5478;77.9054;12.4478;9.9696;2.4783;0;0
12R_12V_02I_03M;lr104;1;1;12;02;03;33.3333;100;95;42.5;65.64395;65.2652;98.3478;84.637;11.1275;8.4406;2.687;0;0
12R_12V_02I_03M;lr105;1;1;12;02;03;58.3333;100;81.0345;18.9655;47.1783;48.0669;98.4721;71.4238;18.9318;13.4721;5.4597;0;5.9704
12R_12V_02I_03M;lr101;1;1;12;02;03;83.3333;100;86.5385;16.2791;38.16137;20.7131;91.4754;58.6918;31.5847;19.224;12.3607;0.0438;11.0912
12R_12V_02I_03M;lr102;1;1;12;02;03;41.6667;66.6667;96.7742;30.7692;63.60746;78.3515;84.3598;82.1272;18.7238;15.272;3.4519;1.266;6.2582
12R_12V_02I_03M;lr103;1;1;12;02;03;33.3333;66.6667;93.1034;32.7586;65.337625;39.4304;93.5478;77.9054;12.4478;9.9696;2.4783;0;0
12R_12V_02I_03M;lr104;1;1;12;02;03;33.3333;100;95;42.5;66.70455;65.2652;98.3478;84.6652;11.1275;8.4406;2.687;0;0
12R_12V_02I_03M;lr105;1;1;12;02;03;58.3333;100;81.0345;22.9167;43.540443;48.0669;98.4721;71.4238;18.9318;13.4721;5.4597;0;5.9704
12R_12V_02I_03M;lr101;1;1;12;02;03;83.3333;100;86.5385;16.2791;36.30275;20.7131;91.4754;58.6918;31.5847;19.224;12.3607;0.0438;11.0912
12R_12V_02I_03M;lr102;1;1;12;02;03;41.6667;66.6667;96.7742;38.0952;60.98132;78.3515;84.3598;82.1272;18.7238;15.272;3.4519;1.266;6.2582
12R_12V_02I_03M;lr103;1;1;12;02;03;33.3333;66.6667;93.1034;45.8333;69.647975;39.4304;93.5478;77.9054;12.4478;9.9696;2.4783;0;0
12R_12V_02I_03M;lr104;1;1;12;02;03;33.3333;100;95;51.5152;75.352575;65.2652;98.3478;84.637;11.1275;8.4406;2.687;0;0
12R_12V_02I_03M;lr105;1;1;12;02;03;58.3333;100;97.9167;25.8621;52.269171;48.0669;98.4721;71.4238;18.9318;13.4721;5.4597;0;5.9704
12R_12V_02I_03M;lr101;1;1;12;02;03;83.3333;100;86.5385;16.2791;37.9767;20.7131;91.4754;58.6918;31.5847;19.224;12.3607;0.0438;11.0912
12R_12V_02I_03M;lr102;1;1;12;02;03;41.6667;66.6667;96.7742;30.7692;67.28524;78.3515;84.3598;82.1272;18.7238;15.272;3.4519;1.266;6.2582
12R_12V_02I_03M;lr103;1;1;12;02;03;33.3333;66.6667;93.1034;45.8333;69.647975;39.4304;93.5478;77.9054;12.4478;9.9696;2.4783;0;0
12R_12V_02I_03M;lr104;1;1;12;02;03;33.3333;100;95;65.3846;75.240375;65.2652;98.3478;84.637;11.1275;8.4406;2.687;0;0
12R_12V_02I_03M;lr105;1;1;12;02;03;58.3333;100;81.0345;25.8621;44.920514;48.0669;98.4721;71.4238;18.9318;13.4721;5.4597;0;5.9704
12R_12V_02I_03M;lr101;1;1;12;02;03;83.3333;100;86.5385;15.3846;37.71623;20.7131;91.4754;58.6918;31.5847;19.224;12.3607;0.0438;11.0912
12R_12V_02I_03M;lr102;1;1;12;02;03;41.6667;66.6667;96.7742;30.7692;66.53786;78.3515;84.3598;82.1272;18.7238;15.272;3.4519;1.266;6.2582
12R_12V_02I_03M;lr103;1;1;12;02;03;33.3333;66.6667;93.1034;32.7586;65.337625;39.4304;93.5478;77.9054;12.4478;9.9696;2.4783;0;0
12R_12V_02I_03M;lr104;1;1;12;02;03;33.3333;100;95;35;71.223775;49.8043;98.3478;85.112;11.1275;8.4406;2.687;0;0
12R_12V_02I_03M;lr105;1;1;12;02;03;58.3333;100;81.0345;28.9474;49.7656;48.0669;98.4721;71.4238;18.9318;13.4721;5.4597;0;5.9704
12R_12V_02I_03M;lr201;2;1;12;02;03;25;100;100;57.6923;85.897433;18.876;70.955;44.3053;3.7247;2.699;1.0257;7.5034;18.5092
12R_12V_02I_03M;lr202;2;1;12;02;03;16.6667;66.6667;95.6522;71.7391;83.69565;20.653;67.861;44.257;4.146;3.624;0.522;0;0.8591
12R_12V_02I_03M;lr203;2;1;12;02;03;16.6667;66.6667;97.3684;82.7586;90.0635;35.934;76.031;55.9825;3.475;3.094;0.381;0;0
12R_12V_02I_03M;lr204;2;1;12;02;03;16.6667;100;92.1053;81.25;86.67765;32.242;51.188;41.715;1.717;1.3837;0.3333;0;0
12R_12V_02I_03M;lr205;2;1;12;02;03;16.6667;100;96.5517;83.3333;89.9425;18.779;72.044;45.4115;3.1237;2.1057;1.018;0;0
12R_12V_02I_03M;lr201;2;1;12;02;03;25;100;100;96.1538;98.717933;18.876;60.036;44.2277;3.7247;2.699;1.0257;5.5414;18.5106
12R_12V_02I_03M;lr202;2;1;12;02;03;16.6667;66.6667;94.7368;86.8421;90.78945;20.653;67.861;44.257;2.242;1.812;0.43;0;0.0295
12R_12V_02I_03M;lr203;2;1;12;02;03;16.6667;66.6667;100;77.0833;88.54165;32.172;79.114;55.643;3.475;3.094;0.381;0;0
12R_12V_02I_03M;lr204;2;1;12;02;03;16.6667;100;92.1053;68.4211;80.2632;27.99;55.134;41.562;1.717;1.3837;0.3333;0;0
12R_12V_02I_03M;lr205;2;1;12;02;03;16.6667;66.6667;96.5517;79.3103;87.931;19.656;72.326;45.991;4.5615;3.0345;1.527;0;0
12R_12V_02I_03M;lr201;2;1;12;02;03;25;100;100;69.7674;84.153233;18.876;70.955;44.3053;3.7247;2.699;1.0257;7.5034;18.5092
12R_12V_02I_03M;lr202;2;1;12;02;03;16.6667;66.6667;91.3043;71.7391;81.5217;20.653;67.861;44.257;3.102;2.672;0.43;0;0.0147
12R_12V_02I_03M;lr203;2;1;12;02;03;16.6667;66.6667;100;77.0833;88.54165;32.172;77.109;54.6405;3.509;3.128;0.381;0;0
12R_12V_02I_03M;lr204;2;1;12;02;03;16.6667;100;100;59.375;79.6875;21.18;62.476;41.828;2.4193;1.3837;1.0357;0;0
12R_12V_02I_03M;lr205;2;1;12;02;03;16.6667;66.6667;94.8276;68.9655;81.89655;18.78;71.875;45.3275;4.059;3.0345;1.0245;0;0.5127
12R_12V_02I_03M;lr201;2;1;12;02;03;25;100;100;82.6923;90.3092;18.876;70.955;44.3053;3.7247;2.699;1.0257;7.5034;18.4787
12R_12V_02I_03M;lr202;2;1;12;02;03;16.6667;66.6667;100;71.7391;85.86955;20.653;67.861;44.257;3.286;2.764;0.522;0;0.0295
12R_12V_02I_03M;lr203;2;1;12;02;03;16.6667;100;100;97.3684;98.6842;32.172;79.777;55.9745;2.9313;2.116;0.8153;0;0
12R_12V_02I_03M;lr204;2;1;12;02;03;16.6667;100;96.875;68.4211;82.64805;34.04;50.911;42.4755;2.4257;1.39;1.0357;0;0
12R_12V_02I_03M;lr205;2;1;12;02;03;16.6667;66.6667;100;68.9655;84.48275;18.779;73.578;46.1785;4.6005;3.054;1.5465;0;0
12R_12V_02I_03M;lr201;2;1;12;02;03;25;100;100;82.6923;90.3092;18.876;70.955;44.3053;3.7247;2.699;1.0257;7.5034;18.4787
12R_12V_02I_03M;lr202;2;1;12;02;03;16.6667;66.6667;94.7368;86.8421;90.78945;20.653;67.861;44.257;2.242;1.812;0.43;0;0.0147
12R_12V_02I_03M;lr203;2;1;12;02;03;16.6667;66.6667;100;77.0833;88.54165;37.747;74.716;56.2315;3.475;3.094;0.381;1.0411;0
12R_12V_02I_03M;lr204;2;1;12;02;03;16.6667;33.3333;100;50;75;15.639;66.085;40.862;4.252;4.252;0;0;0
12R_12V_02I_03M;lr205;2;1;12;02;03;16.6667;100;89.6552;81.5789;85.61705;19.084;73.254;46.169;2.7887;2.1057;0.683;0;0
12R_12V_02I_04M;lr101;1;1;12;02;04;83.3333;100;86.5385;16.2791;37.37056;20.7131;88.7254;57.0094;20.1414;13.5605;6.5809;0.0653;11.5512
12R_12V_02I_04M;lr102;1;1;12;02;04;41.6667;75;96.7742;38.0952;65.82004;78.3515;84.0544;81.6377;14.6918;11.5941;3.0976;1.3083;6.3104
12R_12V_02I_04M;lr103;1;1;12;02;04;33.3333;50;93.1034;39.5833;67.0438;39.4304;93.5478;77.6728;12.3435;9.8652;2.4783;0;0
12R_12V_02I_04M;lr104;1;1;12;02;04;33.3333;100;95;42.4242;66.6856;49.8043;96.7217;84.3152;9.2902;6.188;3.1022;0;0
12R_12V_02I_04M;lr105;1;1;12;02;04;58.3333;100;81.0345;22.4138;49.302157;16.5242;98.0037;68.9071;14.6069;10.4749;4.132;0;4.2708
12R_12V_02I_04M;lr101;1;1;12;02;04;83.3333;100;86.5385;13.4615;37.63337;20.7131;88.7254;57.0094;20.1414;13.5605;6.5809;0.0653;11.5512
12R_12V_02I_04M;lr102;1;1;12;02;04;41.6667;75;96.7742;25.8065;68.39892;78.3515;84.0544;81.6377;14.6918;11.5941;3.0976;1.3083;6.3104
12R_12V_02I_04M;lr103;1;1;12;02;04;33.3333;50;93.1034;39.5833;67.0438;39.4304;93.5478;77.6728;12.3435;9.8652;2.4783;0;0
12R_12V_02I_04M;lr104;1;1;12;02;04;33.3333;100;95;51.5152;71.773025;65.2652;96.7217;83.8402;9.2902;6.188;3.1022;0;0
12R_12V_02I_04M;lr105;1;1;12;02;04;58.3333;100;81.0345;22.4138;47.022743;16.5242;98.0037;68.9071;14.6069;10.4749;4.132;0;4.2708
12R_12V_02I_04M;lr101;1;1;12;02;04;83.3333;100;86.5385;13.4615;36.89466;20.7131;88.7254;57.0094;20.1414;13.5605;6.5809;0.0653;11.5512
12R_12V_02I_04M;lr102;1;1;12;02;04;41.6667;75;96.7742;38.0952;62.96644;78.3515;84.0544;81.6377;14.6918;11.5941;3.0976;1.3083;6.3104
12R_12V_02I_04M;lr103;1;1;12;02;04;33.3333;50;93.1034;39.5833;67.0438;39.4304;93.5478;77.6728;12.3435;9.8652;2.4783;0;0
12R_12V_02I_04M;lr104;1;1;12;02;04;33.3333;100;95;47.5;68.95835;65.2652;96.7217;83.8837;9.2902;6.188;3.1022;0;0
12R_12V_02I_04M;lr105;1;1;12;02;04;58.3333;100;81.0345;34.2105;50.517471;16.5242;98.0037;68.9071;14.6069;10.4749;4.132;0;4.2708
12R_12V_02I_04M;lr101;1;1;12;02;04;83.3333;100;86.5385;15.3846;37.10065;20.7131;88.7254;57.0094;20.1414;13.5605;6.5809;0.0653;11.5512
12R_12V_02I_04M;lr102;1;1;12;02;04;41.6667;75;96.7742;30.7692;66.53786;78.3515;84.0544;81.6377;14.6918;11.5941;3.0976;1.3083;6.3104
12R_12V_02I_04M;lr103;1;1;12;02;04;33.3333;50;93.1034;50;72.663325;39.4304;93.5478;77.6728;12.3435;9.8652;2.4783;0;0
12R_12V_02I_04M;lr104;1;1;12;02;04;33.3333;100;95;42.5;73.098775;65.2652;96.7217;83.8402;9.2902;6.188;3.1022;0;0
12R_12V_02I_04M;lr105;1;1;12;02;04;58.3333;100;81.0345;25.8621;44.932386;16.5242;98.0037;68.9071;14.6069;10.4749;4.132;0;4.2708
12R_12V_02I_04M;lr101;1;1;12;02;04;83.3333;100;86.5385;15.3846;36.85441;20.7131;88.7254;57.0094;20.1414;13.5605;6.5809;0.0653;11.5512
12R_12V_02I_04M;lr102;1;1;12;02;04;41.6667;75;96.7742;38.0952;68.00306;78.3515;84.0544;81.6377;14.6918;11.5941;3.0976;1.3083;6.3104
12R_12V_02I_04M;lr103;1;1;12;02;04;33.3333;50;93.1034;45.8333;69.647975;39.4304;93.5478;77.6728;12.3435;9.8652;2.4783;0;0
12R_12V_02I_04M;lr104;1;1;12;02;04;33.3333;100;95;57.5758;74.94465;65.2652;96.7217;83.8402;9.2902;6.188;3.1022;0;0
12R_12V_02I_04M;lr105;1;1;12;02;04;58.3333;100;81.0345;27.0833;47.897771;16.5242;98.0037;68.9071;14.6069;10.4749;4.132;0;4.2708
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;57.6923;85.897433;18.806;70.955;44.282;3.747;2.7197;1.0273;7.5241;18.5274
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;95.6522;71.7391;83.69565;20.653;67.861;44.257;4.146;3.624;0.522;0;0.8591
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;75;100;77.0833;88.54165;31.57;78.011;54.7905;2.3813;1.934;0.4473;0;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;100;92.1053;81.25;86.67765;32.182;51.188;41.685;1.5792;1.053;0.5262;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;75;96.5517;83.3333;89.9425;18.779;71.959;45.369;3.206;2.188;1.018;0;0
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;96.1538;98.717933;18.806;60.036;44.2043;3.728;2.7007;1.0273;5.5621;18.5288
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;94.7368;86.8421;90.78945;20.653;67.861;44.257;2.242;1.812;0.43;0;0.0295
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;50;92.1053;77.0833;84.5943;35.332;75.591;55.4615;3.111;2.7755;0.3355;0;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;100;92.1053;68.4211;80.2632;27.93;55.134;41.532;1.5792;1.053;0.5262;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;50;96.5517;79.3103;87.931;19.656;72.326;45.991;4.5615;3.0345;1.527;0;0
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;82.6923;90.3092;18.806;70.955;44.282;3.747;2.7197;1.0273;7.5241;18.5274
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;91.3043;71.7391;81.5217;20.653;67.861;44.257;3.102;2.672;0.43;0;0.0147
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;50;92.1053;77.0833;84.5943;35.332;75.141;55.2365;3.111;2.7755;0.3355;0;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;75;100;59.375;79.6875;21.18;62.476;41.828;2.4193;1.3837;1.0357;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;50;94.8276;68.9655;81.89655;18.78;71.875;45.3275;4.059;3.0345;1.0245;0;0.5127
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;82.6923;90.3092;18.806;70.955;44.282;3.728;2.7007;1.0273;7.5241;18.4968
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;100;71.7391;85.86955;20.653;67.861;44.257;3.286;2.764;0.522;0;0.0295
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;50;97.3684;92.1053;94.73685;35.332;75.145;55.2385;3.145;2.8095;0.3355;0;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;75;96.875;68.4211;82.64805;33.98;50.911;42.4455;2.4663;1.4103;1.056;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;50;100;68.9655;84.48275;18.779;73.578;46.1785;4.6005;3.054;1.5465;0;0
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;69.7674;89.922467;18.806;70.955;44.282;3.747;2.7197;1.0273;7.5241;18.4968
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;94.7368;86.8421;90.78945;20.653;67.861;44.257;2.242;1.812;0.43;0;0.0147
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;50;100;77.0833;88.54165;31.999;80.53;56.2645;3.145;2.8095;0.3355;0.6703;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;25;100;50;75;15.639;66.085;40.862;4.252;4.252;0;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;75;89.6552;81.5789;85.61705;19.084;73.165;46.1245;2.871;2.188;0.683;0;0
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;13.4615;34.762689;39.5916;74.7672;58.045;59.4122;38.8295;20.5827;1.8887;14.3035
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;25.8065;62.0123;79.0127;91.5907;83.8734;36.7961;21.789;15.007;0.1769;6.8017
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;76.3158;29.3103;54.2415;47.5826;82.7;69.2826;40.6638;22.3217;18.342;0.1852;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;73.0769;36.3636;59.02448;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;81.0345;27.0833;49.969733;24.0957;84.2652;60.4471;35.0101;21.4087;13.6014;0;2.9769
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;15.3846;35.583478;39.5916;74.7672;58.045;59.4122;38.8295;20.5827;1.8887;14.3035
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;30.7692;63.00484;79.0127;91.5907;83.8692;37.1519;21.4079;15.744;1.5968;6.5355
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;95.8333;37.931;51.71126;34.4;92.2;69.6435;38.6971;20.7145;17.9826;0;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;81.8182;30;55.71214;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;95.8333;22.4138;52.0367;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;13.4615;38.243178;39.5916;75.2366;57.8439;60.0051;39.126;20.8791;1.2929;14.4941
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;30.7692;63.00484;79.0127;90.8481;83.7207;34.3038;21.4219;12.8819;1.5983;6.4295
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;95.8333;27.5862;52.47124;34.4;91.5522;69.5713;34.8725;20.5841;14.2884;0;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;67.5;46.1538;55.54896;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;81.0345;27.0833;49.969733;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;13.4615;37.0488;39.5916;74.7672;57.4809;59.4122;38.8295;20.5827;0.9381;14.5315
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;38.0952;63.08754;79.0127;91.5907;83.8692;40.0872;21.7173;18.3699;0.1769;6.8018
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;79.3103;33.3333;46.65226;34.4;91.5522;69.5139;38.6971;20.7145;17.9826;0;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;81.8182;36.3636;52.63636;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;95.8333;25.8621;51.967383;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;20.5882;36.840989;39.5916;74.7672;58.045;59.4122;38.8295;20.5827;1.8887;14.3035
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;30.7692;63.00484;79.0127;91.5907;83.8734;36.7961;21.789;15.007;0.1769;6.8017
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;86.8421;37.931;61.75512;47.5826;84.3304;69.5104;35.8971;21.8986;13.9986;0.1852;0.1516
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;67.5;30;53.07692;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;97.9167;25.8621;54.046933;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;100;73.0769;85.897433;19.836;67.396;48.422;10.4133;8.0433;2.37;0;21.1702
12R_12V_04I_03M;lr202;2;1;12;04;03;25;100;97.8261;42.1053;67.6583;17.273;70.247;35.0683;11.4673;9.055;2.4123;0;0
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.9167;97.3684;97.64255;20.292;69.454;44.873;7.4977;5.721;1.7767;1.0942;3.5181
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;97.3684;92.1053;94.73685;21.653;67.915;44.784;7.2887;6.236;1.0527;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;91.3793;84.4828;87.93105;23.96;73.615;48.7875;11.853;9.0323;2.8207;0;0
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;100;84.6154;90.995833;19.836;67.396;48.422;10.4133;8.0433;2.37;5.5028;20.1597
12R_12V_04I_03M;lr202;2;1;12;04;03;16.6667;100;94.7368;86.9565;90.84665;39.259;66.113;52.686;15.496;10.313;5.183;0.3849;0
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.3684;77.5862;87.4773;25.176;65.87;45.523;8.124;5.946;2.178;0;1.8719
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;92.1053;59.375;75.74015;17.835;71.613;44.724;6.252;5.751;0.501;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;100;83.3333;91.66665;26.186;72.708;49.447;13.581;9.3937;4.1873;0;0
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;100;73.0769;85.897433;19.836;67.396;48.422;10.487;8.117;2.37;0;20.3051
12R_12V_04I_03M;lr202;2;1;12;04;03;16.6667;100;100;52.6316;76.3158;33.109;71.112;52.1105;14.4807;10.1103;4.3703;0;0.373
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.9167;97.3684;97.64255;19.003;71.309;45.156;8.124;5.946;2.178;1.1446;2.2363
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;97.3684;59.375;78.3717;23.376;66.048;44.712;7.2887;6.236;1.0527;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;94.8276;84.4828;89.6552;23.928;71.886;47.907;11.833;9.0323;2.8007;0;0
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;88.3721;82.6923;85.2266;19.85;67.396;48.9457;13.641;8.9013;4.7397;0.5601;22.521
12R_12V_04I_03M;lr202;2;1;12;04;03;16.6667;100;100;43.4783;71.73915;37.943;67.723;52.833;13.915;10.4553;3.4597;0;0.3255
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.9167;77.0833;87.5;19.003;70.876;44.9395;8.124;5.946;2.178;1.1446;1.1446
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;97.3684;59.375;78.3717;23.376;66.097;44.7365;6.252;5.751;0.501;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;100;68.9655;84.48275;24.109;73.531;48.82;11.853;9.0323;2.8207;0;0
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;88.3721;82.6923;85.2266;19.836;67.396;48.422;10.487;8.117;2.37;0;20.3051
12R_12V_04I_03M;lr202;2;1;12;04;03;16.6667;100;91.3043;52.6316;71.96795;36.242;67.614;51.928;13.5793;10.67;2.9093;0;0.3408
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.9167;63.7931;80.8549;19.003;68.169;43.586;8.124;5.946;2.178;1.6191;1.6191
